,OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SpanLength,geometry,Pf_Pole_VS,Pf_Pole_S,Pf_Pole_M
14564,14917,-94.82412244,29.27878154,3,60,1,19.51554431,POINT (-10555773.024939826 3411176.7546030898),0.01617924,0.01817734,0.027699864
14565,14918,-94.82425807,29.27869751,3,60,1,0.579199848,POINT (-10555788.123202361 3411166.0304206004),0.013918952,0.015724469,0.023275396
14566,14919,-94.82391831,29.27883701,3,60,1,21.5480662,POINT (-10555750.30129217 3411183.8338701213),0.016443021,0.018463756,0.028225742
14567,14920,-94.82373667,29.27888569,3,60,1,28.68268231,POINT (-10555730.081219863 3411190.0465777963),0.015728779,0.017448461,0.025382663
14568,14921,-94.82326151,29.28279561,3,60,1,24.41035602,POINT (-10555677.186650617 3411689.0535729467),0.016980124,0.018926949,0.027839813
14569,14922,-94.82303339,29.28285614,3,60,1,45.04617277,POINT (-10555651.79244838 3411696.778917783),0.019994105,0.022178314,0.033621416
14570,14923,-94.82189716,29.28316154,3,60,1,19.44464957,POINT (-10555525.307903353 3411735.756689758),0.016672869,0.018606457,0.027065217
14571,14924,-94.82165796,29.28322066,3,60,1,21.22957823,POINT (-10555498.680281155 3411743.302105573),0.015447627,0.017230297,0.024478943
14572,14925,-94.82151706,29.28324634,4,40,1,19.62213817,POINT (-10555482.995364903 3411746.5796150216),0.016317444,0.019900635,0.035142379
14573,14926,-94.82429957,29.28342126,3,60,1,4.93825767,POINT (-10555792.74296123 3411768.9044793285),0.015932427,0.017940338,0.026492081
14574,14927,-94.82438796,29.28345244,3,60,1,47.55438275,POINT (-10555802.582491022 3411772.883955496),0.022358388,0.024921852,0.039282371
14575,14928,-94.82331326,29.28373411,3,60,1,35.05616297,POINT (-10555682.947434265 3411808.8333066246),0.019126751,0.02127793,0.031933014
14576,14929,-94.82322435,29.28370926,3,60,1,4.966118294,POINT (-10555673.05001834 3411805.661713985),0.015062407,0.016893376,0.024273537
14577,14930,-94.82232026,29.28399883,4,40,1,5.761011341,POINT (-10555572.407179907 3411842.619431088),0.015634316,0.019174963,0.034601284
14578,14931,-94.82205625,29.2840113,4,40,1,33.59570901,POINT (-10555543.017721143 3411844.2109751473),0.020401353,0.024845979,0.046174968
14579,14932,-94.8224232,29.28391869,3,60,1,43.07747983,POINT (-10555583.86640829 3411832.391180633),0.020102229,0.022305517,0.033569634
14580,14933,-94.82065134,29.28443328,3,45,1,23.34978278,POINT (-10555386.623855332 3411898.0683280295),0.01310431,0.015249714,0.025893838
14581,14934,-94.82022142,29.28169695,4,40,1,7.758922029,POINT (-10555338.76537985 3411548.8341906555),0.014237998,0.017344648,0.029490012
14582,14935,-94.81963443,29.28202988,4,40,1,16.03292749,POINT (-10555273.42195195 3411591.3251014166),0.016787457,0.020379623,0.035632071
14583,14936,-94.81969973,29.28222721,3,45,1,3.762114204,POINT (-10555280.691114698 3411616.5098344753),0.012281277,0.014314493,0.024108437
14584,14937,-94.82236001,29.28019893,4,40,1,11.41896891,POINT (-10555576.832129667 3411357.6478636772),0.01519209,0.018495517,0.032594673
14585,14938,-94.82141898,29.28043494,4,40,1,26.57015288,POINT (-10555472.077149246 3411387.768694096),0.018451292,0.022365138,0.039870359
14586,14939,-94.82162319,29.28056939,4,40,1,9.798901993,POINT (-10555494.80970246 3411404.9279373107),0.015708024,0.01913018,0.033509498
14587,14940,-94.82147054,29.28059505,4,40,1,0,POINT (-10555477.816782191 3411408.2028092025),0.01430007,0.017473905,0.0302827
14588,14941,-94.82099681,29.28054609,4,40,1,11.71757341,POINT (-10555425.081399817 3411401.9542624545),0.015999723,0.019473634,0.034181432
14589,14942,-94.82085229,29.28058692,4,40,1,16.5538378,POINT (-10555408.993507009 3411407.1652133036),0.016759541,0.020368819,0.035936848
14590,14943,-94.82070045,29.28062582,4,40,1,23.78800167,POINT (-10555392.090755526 3411412.129848793),0.018974331,0.022974732,0.040249832
14591,14944,-94.82027791,29.28073682,4,40,1,10.06935822,POINT (-10555345.053817887 3411426.296299789),0.016636713,0.020222174,0.034934854
14592,14945,-94.81964453,29.28090089,4,40,1,11.87047614,POINT (-10555274.546278808 3411447.235874053),0.017842935,0.021641425,0.037031965
14593,14946,-94.81948033,29.28094771,4,40,1,29.02802933,POINT (-10555256.26761842 3411453.2113228175),0.021030414,0.025393836,0.044191196
14594,14947,-94.81912485,29.28104401,4,40,1,41.70455586,POINT (-10555216.695765832 3411465.501714082),0.023749299,0.028607561,0.050368276
14595,14948,-94.81879367,29.28112494,4,40,1,44.17630493,POINT (-10555179.828976871 3411475.8305014926),0.024319359,0.029283011,0.051670461
14596,14949,-94.81836198,29.28123317,3,45,1,49.03219528,POINT (-10555131.77346589 3411489.6434966256),0.01962585,0.022846015,0.040942945
14597,14950,-94.81780013,29.28138437,3,45,1,24.66430421,POINT (-10555069.228609987 3411508.94061864),0.015887935,0.018476786,0.031989388
14598,14951,-94.81756558,29.28145067,3,45,1,25.41880761,POINT (-10555043.118623422 3411517.402262499),0.016371255,0.019047514,0.032719124
14599,14952,-94.81720148,29.28154113,3,45,1,31.65943896,POINT (-10555002.587196825 3411528.947373969),0.017278288,0.020104769,0.034841554
14600,14953,-94.81642121,29.28175058,3,45,1,42.09571549,POINT (-10554915.727937745 3411555.678825953),0.018914173,0.022018893,0.038717953
14601,14954,-94.8161323,29.28182074,3,45,1,44.51009222,POINT (-10554883.56662366 3411564.6331407647),0.019315154,0.022489506,0.03967703
14602,14955,-94.82074064,29.28726978,4,40,1,8.24669395,POINT (-10555396.56468586 3412260.096902239),0.016842283,0.020664625,0.036595612
14603,14956,-94.82070231,29.287143,4,40,1,8.874909511,POINT (-10555392.29780978 3412243.9154845187),0.0144007,0.017634751,0.029847869
14604,14957,-94.82139231,29.28721179,4,40,1,2.613969836,POINT (-10555469.108258424 3412252.6954136016),0.016000734,0.019661825,0.03462566
14605,14958,-94.8213036,29.28739166,4,40,1,7.676816027,POINT (-10555459.233106397 3412275.6529330965),0.016755143,0.020560736,0.036391217
14606,14959,-94.82084599,29.28754684,4,40,1,18.93066865,POINT (-10555408.292194216 3412295.4592027236),0.018563537,0.022719374,0.040651307
14607,14960,-94.82143784,29.28774414,4,40,1,11.91753913,POINT (-10555474.176634843 3412320.641466799),0.017169104,0.021077236,0.037904927
14608,14961,-94.8215103,29.28801462,4,40,1,7.059012757,POINT (-10555482.242845146 3412355.164094181),0.016424098,0.020187496,0.036128889
14609,14962,-94.82155949,29.2881488,4,40,1,6.815413702,POINT (-10555487.718650898 3412372.290149037),0.016387618,0.020143952,0.036042104
14610,14963,-94.82162912,29.28834597,4,40,1,9.691561378,POINT (-10555495.469827041 3412397.4559689257),0.016823621,0.020664518,0.03708045
14611,14964,-94.82172821,29.28863271,4,40,1,10.60254979,POINT (-10555506.500475384 3412434.054154691),0.015560479,0.019131575,0.032912286
14612,14965,-94.82181319,29.28889945,4,40,1,10.01929729,POINT (-10555515.960405711 3412468.0997239137),0.015486803,0.019043155,0.032744849
14613,14966,-94.82190243,29.28914104,4,40,1,10.27369927,POINT (-10555525.89455707 3412498.935329876),0.015518895,0.019081668,0.032817774
14614,14967,-94.82199226,29.28940086,4,40,1,7.994468622,POINT (-10555535.894386929 3412532.0978233786),0.015233762,0.018739564,0.0321703
14615,14968,-94.81912482,29.28667992,4,40,1,29.32503634,POINT (-10555216.692426248 3412184.810978416),0.016521416,0.020134845,0.034194365
14616,14969,-94.81713539,29.28725565,3,45,1,3.388554759,POINT (-10554995.23009168 3412258.2934351433),0.012024154,0.014079926,0.023081555
14617,14970,-94.80472775,29.29048361,3,55,1,45.13772256,POINT (-10553614.017924933 3412670.2970606177),0.015410819,0.017452423,0.025390138
14618,14971,-94.79084719,29.29832648,4,40,1,63.5808212,POINT (-10552068.841053806 3413671.383198312),0.016757826,0.019281467,0.026663944
14619,14972,-94.82012932,29.27694715,4,40,1,18.17678421,POINT (-10555328.51285475 3410942.6457771934),0.022335228,0.026981771,0.045753242
14620,14973,-94.81985923,29.27701792,4,40,1,30.78003238,POINT (-10555298.446573483 3410951.677519978),0.025189108,0.030343425,0.052047565
14621,14974,-94.81957826,29.27708685,3,40,1,25.1669294,POINT (-10555267.169136154 3410960.4744460164),0.0201288,0.023832163,0.042125186
14622,14975,-94.81940867,29.27713377,3,40,1,9.473113575,POINT (-10555248.29046371 3410966.4624338835),0.017501427,0.020690841,0.035871144
14623,14976,-94.82136735,29.27755837,4,40,1,10.9398245,POINT (-10555466.329723937 3411020.6505309334),0.019906163,0.024052229,0.040013694
14624,14977,-94.82117152,29.27762176,4,40,1,24.18787428,POINT (-10555444.530028053 3411028.740478351),0.022590018,0.027199834,0.045810912
14625,14978,-94.82093434,29.27768194,4,40,1,28.20110258,POINT (-10555418.127271228 3411036.4207643564),0.023472856,0.028237423,0.047729932
14626,14979,-94.82074843,29.2779884,4,40,1,6.83477262,POINT (-10555397.431864694 3411075.5318423156),0.019141601,0.023157243,0.038373282
14627,14980,-94.82049885,29.27780076,4,40,1,19.73522794,POINT (-10555369.648746183 3411051.584811922),0.023552163,0.028435044,0.04799016
14628,14981,-94.82031332,29.27784939,4,40,1,18.66579876,POINT (-10555348.995641056 3411057.79107549),0.023313238,0.028153793,0.047469272
14629,14982,-94.82016468,29.27789,4,40,1,24.85653895,POINT (-10555332.449111944 3411062.97381194),0.024730915,0.029823771,0.050565742
14630,14983,-94.81986831,29.27796426,4,40,1,16.5536359,POINT (-10555299.457354458 3411072.451039842),0.022848491,0.027606936,0.046457229
14631,14984,-94.82092538,29.27850627,4,40,1,2.345434101,POINT (-10555417.129848592 3411141.6237813425),0.018105072,0.021980123,0.036723903
14632,14985,-94.81875324,29.27945885,4,40,1,7.388800506,POINT (-10555175.32832986 3411263.195434935),0.019649387,0.023803631,0.039728016
14633,14986,-94.8189903,29.28014875,4,40,1,38.86285487,POINT (-10555201.717728347 3411351.243638627),0.026542193,0.031923026,0.054821553
14634,14987,-94.8197778,29.27993561,4,40,1,31.42948485,POINT (-10555289.381827345 3411324.04167035),0.024630725,0.029691935,0.0509869
14635,14988,-94.81941588,29.2800287,4,40,1,14.39724409,POINT (-10555249.093077237 3411335.922264042),0.02100894,0.025399794,0.042676599
14636,14989,-94.81930867,29.28000406,4,40,1,23.77945082,POINT (-10555237.15851463 3411332.7775876364),0.022978567,0.027716586,0.046975025
14637,14990,-94.81956642,29.27998494,4,40,1,20.21558037,POINT (-10555265.85111338 3411330.337400947),0.022209389,0.026811184,0.045292844
14638,14991,-94.81865466,29.28021867,4,40,1,36.19111005,POINT (-10555164.354454456 3411360.1671830416),0.023247229,0.027888212,0.0473032
14639,14992,-94.81834235,29.28030245,4,40,1,46.28475974,POINT (-10555129.588264287 3411370.859618871),0.022413419,0.026914844,0.047265749
14640,14993,-94.82132904,29.27969447,4,40,1,8.067806439,POINT (-10555462.065074243 3411293.2662736643),0.017544716,0.021321334,0.036525803
14641,14994,-94.82062737,29.27970131,4,40,1,26.09112279,POINT (-10555383.955527138 3411294.139224945),0.02340526,0.028245008,0.048271928
14642,14995,-94.82093292,29.27962016,4,40,1,34.92780155,POINT (-10555417.96919755 3411283.782504079),0.022692178,0.027391684,0.048171639
14643,14996,-94.82046583,29.27974924,4,40,1,9.023852597,POINT (-10555365.972976597 3411300.256266778),0.019884075,0.024099668,0.040533667
14644,14997,-94.82177739,29.27938945,4,40,1,7.813891813,POINT (-10555511.97516794 3411254.338321392),0.014675543,0.017887935,0.031399826
14645,14998,-94.82163749,29.27942458,4,40,1,29.30926791,POINT (-10555496.401571179 3411258.821755781),0.021502263,0.025984759,0.045458394
14646,14999,-94.81800526,29.27887929,3,40,1,44.81722297,POINT (-10555092.063577136 3411189.229787793),0.024755902,0.029420971,0.052200314
14647,15000,-94.81109861,29.28030856,4,40,1,13.15265708,POINT (-10554323.218816048 3411371.639408937),0.011335222,0.013260737,0.019582153
14648,15001,-94.81096254,29.2803454,4,40,1,7.600201822,POINT (-10554308.071572937 3411376.341122855),0.010760736,0.012627997,0.018542939
14649,15002,-94.80903302,29.28061804,4,40,1,12.26674464,POINT (-10554093.278389059 3411411.1369215455),0.019420381,0.02347412,0.03937539
14650,15003,-94.80751485,29.28120161,4,40,1,27.81019546,POINT (-10553924.276477722 3411485.6156088873),0.02497311,0.030247376,0.05318435
14651,15004,-94.81590748,29.29766762,4,40,1,2.562606981,POINT (-10554858.539775738 3413587.281483841),0.013499237,0.016633799,0.027875729
14652,15005,-94.81606767,29.29773808,4,40,1,17.40399196,POINT (-10554876.37204497 3413596.2754882243),0.015127968,0.018592347,0.031494338
14653,15006,-94.81586286,29.29779543,4,40,1,23.4654809,POINT (-10554853.572700059 3413603.596045622),0.01584927,0.019461812,0.033107437
14654,15007,-94.81569345,29.29783989,4,40,1,21.38906093,POINT (-10554834.714065123 3413609.27123558),0.015598335,0.019159181,0.032545558
14655,15008,-94.81547994,29.29789744,4,40,1,22.03438304,POINT (-10554810.946240645 3413616.6173297158),0.015737656,0.019336075,0.032819463
14656,15009,-94.81531761,29.29793623,4,40,1,19.60615575,POINT (-10554792.875747703 3413621.56876544),0.015449192,0.018988065,0.032174974
14657,15010,-94.81512892,29.29798658,4,40,1,10.5395251,POINT (-10554771.870872987 3413627.9958058516),0.014418696,0.017746575,0.029880781
14658,15011,-94.81546422,29.29777776,4,40,1,2.173742559,POINT (-10554809.196298249 3413601.3405220937),0.013529781,0.016677739,0.027912659
14659,15012,-94.81544436,29.29772935,4,40,1,1.132301008,POINT (-10554806.985493163 3413595.16112998),0.013423086,0.016549573,0.027677143
14660,15013,-94.8157842,29.29730328,4,40,1,33.59660353,POINT (-10554844.816308914 3413540.774691616),0.017606645,0.021583995,0.036822871
14661,15014,-94.81534983,29.29742454,4,40,1,24.26286161,POINT (-10554796.462461699 3413556.253109887),0.016768791,0.02058798,0.0350453
14662,15015,-94.81484667,29.29766338,4,40,1,7.67236023,POINT (-10554740.45094671 3413586.7402609545),0.014107554,0.017372243,0.029190704
14663,15016,-94.81493235,29.29791093,4,40,1,14.50267586,POINT (-10554749.988800682 3413618.339290521),0.014860275,0.018278242,0.030862272
14664,15017,-94.81476088,29.29796668,4,40,1,18.22882919,POINT (-10554730.900847595 3413625.4556246544),0.01528796,0.018793645,0.031815174
14665,15018,-94.81460601,29.2979982,4,40,1,8.649661979,POINT (-10554713.660798056 3413629.479067663),0.014212837,0.017498882,0.029424069
14666,15019,-94.81479902,29.29751599,4,40,1,29.88849282,POINT (-10554735.146572974 3413567.9263972454),0.017513923,0.021488213,0.036718099
14667,15020,-94.8146043,29.29761875,4,40,1,20.12831882,POINT (-10554713.470441727 3413581.0433808416),0.016241709,0.01995203,0.033865558
14668,15021,-94.81445525,29.2975877,4,40,1,31.07181141,POINT (-10554696.878271623 3413577.0799467852),0.017674879,0.02168286,0.037080184
14669,15022,-94.81424394,29.29771225,4,40,1,40.19006085,POINT (-10554673.355350025 3413592.9783666814),0.018074963,0.022163981,0.038074892
14670,15023,-94.81424276,29.29766486,4,40,1,23.93968323,POINT (-10554673.223993026 3413586.9291783758),0.015967819,0.019613904,0.033334382
14671,15024,-94.8140267,29.29771833,4,40,1,20.00375419,POINT (-10554649.172303844 3413593.754460256),0.015496055,0.019044588,0.032279611
14672,15025,-94.81388476,29.29780142,4,40,1,32.76827895,POINT (-10554633.37161532 3413604.360651592),0.017079705,0.020958026,0.035830102
14673,15026,-94.81665759,29.28642273,3,45,1,34.02965589,POINT (-10554942.041638978 3412151.985042647),0.016853311,0.019739484,0.035100981
14674,15027,-94.82027474,29.28693068,4,40,1,17.3871717,POINT (-10555344.700935101 3412216.8163134516),0.015463041,0.018901258,0.032217193
14675,15028,-94.821109,29.28621307,4,40,1,18.64829761,POINT (-10555437.57033349 3412125.2255653446),0.016208903,0.019813202,0.034281013
14676,15029,-94.82123982,29.28617474,4,40,1,20.54604916,POINT (-10555452.133149276 3412120.3334089005),0.016475191,0.02013108,0.034887377
14677,15030,-94.8214763,29.29041466,4,40,1,6.672941032,POINT (-10555478.457982458 3412661.4964282494),0.017239756,0.0212291,0.036173941
14678,15031,-94.82060428,29.29197554,4,40,1,18.46477766,POINT (-10555381.385160098 3412860.725309732),0.017764895,0.021827394,0.037351104
14679,15032,-94.8207488,29.2919842,4,40,1,15.94167868,POINT (-10555397.473052906 3412861.830670407),0.018137521,0.022300092,0.037967762
14680,15033,-94.82081843,29.29196296,4,40,1,5.441201807,POINT (-10555405.22422905 3412859.119601205),0.016689916,0.020555704,0.034729779
14681,15034,-94.8207908,29.29192899,4,40,1,26.80539135,POINT (-10555402.14847152 3412854.7836786094),0.019769195,0.024271814,0.041641762
14682,15035,-94.8210564,29.29185804,4,40,1,30.54439603,POINT (-10555431.714928273 3412845.7276424),0.02036448,0.024992667,0.042987991
14683,15036,-94.82133763,29.29178183,4,40,1,40.61699419,POINT (-10555463.02130867 3412836.0002284134),0.022059867,0.027050208,0.046837601
14684,15037,-94.82178357,29.29166829,4,40,1,50.6744301,POINT (-10555512.663122393 3412821.508041586),0.021788165,0.026690611,0.046421427
14685,15038,-94.82224485,29.2915454,4,40,1,41.32203583,POINT (-10555564.012577107 3412805.8224437535),0.020247751,0.024817541,0.042908999
14686,15039,-94.82226753,29.29159055,4,40,1,1.284108891,POINT (-10555566.537303159 3412811.585357519),0.014803705,0.018244595,0.030669158
14687,15040,-94.82250037,29.29148249,4,40,1,31.44017417,POINT (-10555592.456933394 3412797.7926605153),0.018739539,0.022989426,0.039488858
14688,15041,-94.82268649,29.29148232,4,40,1,7.843223163,POINT (-10555613.17571702 3412797.770961854),0.015581641,0.019179621,0.03239879
14689,15042,-94.82301558,29.29134507,4,40,1,25.64800154,POINT (-10555649.809848247 3412780.252496306),0.018263104,0.022424211,0.038717946
14690,15043,-94.82307056,29.29137526,4,40,1,3.073599209,POINT (-10555655.93019385 3412784.1059185117),0.015264115,0.018811223,0.031936927
14691,15044,-94.82321189,29.29129886,4,40,1,18.45077046,POINT (-10555671.662977485 3412774.3542991052),0.01724717,0.021198008,0.036409887
14692,15045,-94.82334591,29.29126303,4,40,1,14.6017653,POINT (-10555686.58201564 3412769.780996338),0.01672754,0.020571747,0.035233524
14693,15046,-94.8234733,29.29122907,4,40,1,17.56701168,POINT (-10555700.763005573 3412765.4463798455),0.017324101,0.021290336,0.036486543
14694,15047,-94.82366039,29.29117256,4,40,1,19.51527891,POINT (-10555721.589769106 3412758.2335097203),0.017594424,0.021616248,0.037097953
14695,15048,-94.82382267,29.29113427,4,40,1,21.63625019,POINT (-10555739.654696072 3412753.3462212943),0.020964622,0.025766372,0.046944461
